customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,RiskScore,RiskSegment
TC-0005999,Male,0,Yes,No,2,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,76.54,160.8,No,24.26,Low Risk
TC-0006000,Male,1,No,No,11,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),134.77,1368.06,Yes,74.25,High Risk
TC-0006001,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,114.45,319.07,Yes,68.85,High Risk
TC-0006002,Male,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),99.36,2681.77,No,19.21,Low Risk
TC-0006003,Female,0,Yes,No,3,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),92.88,288.41,Yes,68.6,High Risk
TC-0006004,Female,0,Yes,No,13,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,134.92,1623.53,Yes,75.22,Critical Risk
TC-0006005,Male,0,No,Yes,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.0,428.1,No,20.89,Low Risk
TC-0006006,Female,1,No,Yes,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,131.79,669.87,Yes,74.81,High Risk
TC-0006007,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),113.8,118.33,Yes,70.63,High Risk
TC-0006008,Male,1,Yes,No,16,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,98.53,1525.61,Yes,72.87,High Risk
TC-0006009,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),113.99,104.26,Yes,66.69,High Risk
TC-0006010,Male,1,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,112.46,1981.61,Yes,70.44,High Risk
TC-0006011,Female,0,Yes,No,28,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.91,1873.08,Yes,69.0,High Risk
TC-0006012,Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,88.79,574.14,Yes,66.53,High Risk
TC-0006013,Female,0,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,94.65,1182.08,No,27.91,Medium Risk
TC-0006014,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),105.42,5733.5,Yes,62.4,High Risk
TC-0006015,Male,0,No,No,12,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69.51,797.9,No,26.62,Medium Risk
TC-0006016,Female,0,Yes,No,72,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),66.63,4346.52,Yes,58.76,High Risk
TC-0006017,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,47.5,145.59,Yes,72.8,High Risk
TC-0006018,Female,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,128.91,3143.6,Yes,74.95,High Risk
TC-0006019,Female,0,No,No,21,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.69,1887.01,No,26.14,Medium Risk
TC-0006020,Male,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.19,1269.73,No,27.55,Medium Risk
TC-0006021,Male,1,No,No,1,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,94.99,86.44,Yes,74.62,High Risk
TC-0006022,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.01,656.9,Yes,70.39,High Risk
TC-0006023,Female,0,No,Yes,2,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.3,188.63,Yes,75.84,Critical Risk
TC-0006024,Male,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.3,2120.23,No,20.8,Low Risk
TC-0006025,Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),137.81,1563.63,Yes,70.85,High Risk
TC-0006026,Male,1,No,No,48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,87.43,4585.06,Yes,67.09,High Risk
TC-0006027,Female,0,Yes,No,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),118.74,702.31,Yes,70.62,High Risk
TC-0006028,Male,0,No,No,2,No,No phone service,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,48.48,100.02,No,21.42,Low Risk
TC-0006029,Female,1,No,No,7,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),82.25,532.22,No,28.07,Medium Risk
TC-0006030,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,124.63,2178.53,Yes,72.73,High Risk
TC-0006031,Female,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,48.76,1666.15,Yes,69.3,High Risk
TC-0006032,Male,1,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.45,314.27,No,32.2,Medium Risk
TC-0006033,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,33.06,1744.11,No,19.46,Low Risk
TC-0006034,Male,0,Yes,No,5,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),44.61,216.71,Yes,63.61,High Risk
TC-0006035,Female,0,No,Yes,23,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,69.88,1670.23,Yes,67.65,High Risk
TC-0006036,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),137.29,3392.15,No,29.16,Medium Risk
TC-0006037,Female,1,No,No,6,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,126.1,765.12,Yes,78.14,Critical Risk
TC-0006038,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),111.96,100.99,No,27.26,Medium Risk
TC-0006039,Male,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,51.45,508.49,No,31.01,Medium Risk
TC-0006040,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.0,38.99,Yes,72.41,High Risk
TC-0006041,Female,0,No,No,46,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,73.44,3220.19,Yes,60.63,High Risk
TC-0006042,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.97,2493.64,No,23.01,Low Risk
TC-0006043,Male,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,128.47,3074.41,Yes,75.43,Critical Risk
TC-0006044,Male,0,No,Yes,25,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,123.32,3164.77,Yes,74.54,High Risk
TC-0006045,Female,1,Yes,No,5,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),111.21,589.84,Yes,70.64,High Risk
TC-0006046,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),30.16,31.74,Yes,62.4,High Risk
TC-0006047,Male,0,No,No,32,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),104.06,3046.22,No,23.77,Low Risk
TC-0006048,Male,0,Yes,No,16,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),73.34,1065.44,Yes,66.23,High Risk
TC-0006049,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,109.06,2366.48,Yes,72.59,High Risk
TC-0006050,Female,0,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,42.58,1351.89,No,20.06,Low Risk
TC-0006051,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.51,360.13,No,25.42,Medium Risk
TC-0006052,Female,1,Yes,No,3,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,85.91,270.04,Yes,72.63,High Risk
TC-0006053,Female,1,No,No,31,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,99.97,2833.65,Yes,70.62,High Risk
TC-0006054,Male,0,Yes,Yes,12,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,72.76,900.26,Yes,71.39,High Risk
TC-0006055,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),119.81,4548.82,No,27.92,Medium Risk
TC-0006056,Male,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),99.58,1086.67,Yes,68.52,High Risk
TC-0006057,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,123.66,450.86,No,32.87,Medium Risk
TC-0006058,Male,0,No,Yes,3,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),99.58,311.94,Yes,69.95,High Risk
TC-0006059,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,116.83,3396.49,No,23.85,Low Risk
TC-0006060,Female,0,No,No,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,330.67,Yes,66.3,High Risk
TC-0006061,Male,0,No,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),92.32,899.56,Yes,68.32,High Risk
TC-0006062,Male,0,Yes,Yes,13,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,99.85,1253.99,No,33.85,Medium Risk
TC-0006063,Male,0,Yes,No,15,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,74.46,1028.95,No,32.28,Medium Risk
TC-0006064,Female,0,No,No,5,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.17,404.54,No,28.32,Medium Risk
TC-0006065,Male,1,Yes,Yes,9,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,77.14,683.78,Yes,73.1,High Risk
TC-0006066,Female,1,Yes,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.0,118.04,Yes,65.74,High Risk
TC-0006067,Male,0,Yes,No,9,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),136.6,1157.15,Yes,72.47,High Risk
TC-0006068,Male,0,No,No,13,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),58.81,773.01,No,17.56,Low Risk
TC-0006069,Male,0,Yes,Yes,3,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),76.73,232.05,Yes,60.65,High Risk
TC-0006070,Male,0,Yes,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,175.75,No,19.78,Low Risk
TC-0006071,Female,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),130.97,1281.25,No,25.75,Medium Risk
TC-0006072,Male,0,No,No,6,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),111.35,730.3,Yes,72.15,High Risk
TC-0006073,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,120.64,8998.04,No,25.77,Medium Risk
TC-0006074,Male,0,Yes,No,1,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,90.54,98.48,Yes,72.5,High Risk
TC-0006075,Male,0,No,No,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.0,375.93,Yes,55.78,High Risk
TC-0006076,Male,1,No,Yes,3,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),71.01,210.5,No,28.67,Medium Risk
TC-0006077,Male,0,No,No,36,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.04,3913.15,Yes,71.56,High Risk
TC-0006078,Female,0,No,No,49,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),58.21,2655.01,No,20.16,Low Risk
TC-0006079,Female,0,Yes,Yes,10,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,103.66,1070.83,Yes,74.49,High Risk
TC-0006080,Male,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,31.71,1030.27,No,21.29,Low Risk
TC-0006081,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,109.21,551.64,Yes,70.19,High Risk
TC-0006082,Female,0,No,Yes,3,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,65.41,188.0,No,22.66,Low Risk
TC-0006083,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,122.16,868.73,Yes,76.58,Critical Risk
TC-0006084,Male,0,No,No,8,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,72.1,568.73,Yes,72.2,High Risk
TC-0006085,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,39.08,397.29,Yes,64.5,High Risk
TC-0006086,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,117.24,965.72,No,34.55,Medium Risk
TC-0006087,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,106.14,955.94,Yes,75.47,Critical Risk
TC-0006088,Male,0,Yes,No,24,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),61.7,1564.73,No,19.45,Low Risk
TC-0006089,Female,0,Yes,No,5,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,90.61,432.67,Yes,73.18,High Risk
TC-0006090,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),44.58,40.47,Yes,68.44,High Risk
TC-0006091,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),111.73,1499.43,No,27.58,Medium Risk
TC-0006092,Female,0,Yes,Yes,11,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.7,1040.75,No,27.54,Medium Risk
TC-0006093,Male,1,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),39.84,42.64,Yes,64.53,High Risk
TC-0006094,Female,1,Yes,No,2,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.6,177.2,Yes,75.63,Critical Risk
TC-0006095,Male,0,No,Yes,14,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),81.91,1078.03,No,22.97,Low Risk
TC-0006096,Female,1,No,Yes,5,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Electronic check,114.96,583.84,Yes,70.86,High Risk
TC-0006097,Male,0,No,Yes,42,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,68.73,2609.91,No,18.67,Low Risk
TC-0006098,Female,1,No,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),130.53,359.37,Yes,73.69,High Risk
TC-0006099,Male,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,118.8,107.83,Yes,72.94,High Risk
TC-0006100,Female,0,Yes,No,11,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),89.32,952.24,No,24.67,Low Risk
TC-0006101,Male,0,Yes,No,72,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.21,5566.33,No,24.6,Low Risk
TC-0006102,Female,0,Yes,Yes,20,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,82.64,1757.07,No,32.06,Medium Risk
TC-0006103,Male,0,No,No,8,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,90.89,717.73,No,25.8,Medium Risk
TC-0006104,Female,1,Yes,Yes,1,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,90.3,81.38,Yes,70.44,High Risk
TC-0006105,Male,0,Yes,Yes,13,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),88.07,1228.82,No,23.52,Low Risk
TC-0006106,Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,104.27,457.46,No,33.24,Medium Risk
TC-0006107,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.89,651.36,Yes,67.22,High Risk
TC-0006108,Male,0,No,No,17,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,75.41,1231.6,No,31.62,Medium Risk
TC-0006109,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,96.49,541.41,Yes,74.85,High Risk
TC-0006110,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),92.36,90.72,Yes,69.17,High Risk
TC-0006111,Female,0,No,Yes,28,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,91.23,2471.87,Yes,70.76,High Risk
TC-0006112,Male,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.8,567.69,Yes,69.93,High Risk
TC-0006113,Female,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Mailed check,111.76,4273.89,No,22.74,Low Risk
TC-0006114,Female,0,No,Yes,6,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,92.42,577.67,No,28.65,Medium Risk
TC-0006115,Male,0,Yes,No,21,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,77.47,1728.1,No,32.11,Medium Risk
TC-0006116,Female,1,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.95,64.3,Yes,72.8,High Risk
TC-0006117,Female,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),132.55,807.36,Yes,72.02,High Risk
TC-0006118,Female,0,Yes,No,21,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,91.15,1727.76,No,33.54,Medium Risk
TC-0006119,Male,0,No,Yes,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.0,670.56,No,21.01,Low Risk
TC-0006120,Female,0,Yes,No,7,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,98.94,734.58,Yes,67.65,High Risk
TC-0006121,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),28.62,937.95,No,14.62,Low Risk
TC-0006122,Male,0,No,Yes,22,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,76.61,1749.98,No,22.19,Low Risk
TC-0006123,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,60.98,453.57,Yes,70.94,High Risk
TC-0006124,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,136.0,6037.87,Yes,73.02,High Risk
TC-0006125,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),102.29,1503.42,No,22.47,Low Risk
TC-0006126,Female,0,Yes,Yes,20,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,60.64,1309.21,No,25.02,Medium Risk
TC-0006127,Male,0,Yes,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,88.76,1105.05,Yes,70.33,High Risk
TC-0006128,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),135.39,1652.09,No,32.25,Medium Risk
TC-0006129,Male,0,No,Yes,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,98.98,3884.64,No,29.98,Medium Risk
TC-0006130,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,94.53,557.62,No,26.37,Medium Risk
TC-0006131,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,142.05,139.35,Yes,80.59,Critical Risk
TC-0006132,Female,0,Yes,No,42,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,122.39,5281.19,No,29.55,Medium Risk
